Date,Country,Status,AQI Value
12/19/2024,Thailand,Unhealthy,156
12/19/2024,Togo,Unhealthy,172
12/19/2024,Trinidad and Tobago,Good,36
12/19/2024,Turkey,Unhealthy,198
12/19/2024,Turkmenistan,Good,34
12/19/2024,Uganda,Unhealthy,156
12/19/2024,Ukraine,Moderate,52
12/19/2024,United Arab Emirates,Moderate,68
12/19/2024,United Kingdom of Great Britain and Northern Ireland,Moderate,51
12/19/2024,United States of America,Moderate,83
12/19/2024,Uzbekistan,Good,34
12/19/2024,Vatican,Moderate,80
12/19/2024,Vietnam,Moderate,73
12/26/2024,Albania,Good,10
12/26/2024,Algeria,Moderate,63
12/26/2024,Andorra,Good,10
12/26/2024,Argentina,Good,10
12/26/2024,Armenia,Unhealthy for Sensitive Groups,138
12/26/2024,Australia,Good,47
12/26/2024,Austria,Moderate,64
12/26/2024,Azerbaijan,Moderate,77
12/26/2024,Bahrain,Unhealthy,164
12/26/2024,Bangladesh,Very Unhealthy,221
12/26/2024,Belarus,Good,45
12/26/2024,Belgium,Moderate,69
12/26/2024,Bosnia and Herzegovina,Good,40
12/26/2024,Brazil,Good,42
12/26/2024,Brunei,Good,13
12/26/2024,Bulgaria,Good,27
12/26/2024,Cambodia,Unhealthy for Sensitive Groups,120
12/26/2024,Canada,Unhealthy for Sensitive Groups,103
12/26/2024,Cape Verde,Good,24
12/26/2024,Chad,Unhealthy for Sensitive Groups,107
12/26/2024,Chile,Moderate,51
12/26/2024,China,Very Unhealthy,218
12/26/2024,Colombia,Moderate,75
12/26/2024,Costa Rica,Good,19
12/26/2024,Croatia,Good,43
12/26/2024,Cyprus,Good,31
12/26/2024,Czech Republic,Unhealthy for Sensitive Groups,150
12/26/2024,Denmark,Good,19
12/26/2024,Dominican Republic,Good,29
12/26/2024,Ecuador,Moderate,54
12/26/2024,Egypt,Unhealthy,154
12/26/2024,Estonia,Good,17
12/26/2024,Ethiopia,Moderate,76
12/26/2024,Finland,Good,15
12/26/2024,France,Moderate,97
12/26/2024,French Guiana,Good,42
12/26/2024,Georgia,Unhealthy for Sensitive Groups,108
12/26/2024,Germany,Unhealthy for Sensitive Groups,117
12/26/2024,Ghana,Unhealthy for Sensitive Groups,145
12/26/2024,Gibraltar,Good,21
12/26/2024,Greece,Good,28
12/26/2024,Guadeloupe,Moderate,78
12/26/2024,Guatemala,Moderate,82
12/26/2024,Hong Kong,Moderate,81
12/26/2024,Hungary,Moderate,63
12/26/2024,Iceland,Moderate,53
12/26/2024,India,Hazardous,459
12/26/2024,Indonesia,Unhealthy for Sensitive Groups,102
12/26/2024,Iran,Unhealthy,164
12/26/2024,Iraq,Very Unhealthy,208
12/26/2024,Ireland,Good,24
12/26/2024,Israel,Moderate,80
12/26/2024,Italy,Moderate,75
12/26/2024,Ivory Coast,Unhealthy for Sensitive Groups,139
12/26/2024,Japan,Moderate,81
12/26/2024,Jersey,Good,1
12/26/2024,Jordan,Good,33
12/26/2024,Kazakhstan,Unhealthy for Sensitive Groups,137
12/26/2024,Kenya,Good,35
12/26/2024,Kuwait,Moderate,98
12/26/2024,Kyrgyzstan,Good,20
12/26/2024,Laos,Unhealthy for Sensitive Groups,136
12/26/2024,Latvia,Good,20
12/26/2024,Liberia,Unhealthy for Sensitive Groups,144
12/26/2024,Liechtenstein,Good,8
12/26/2024,Lithuania,Good,24
12/26/2024,Luxembourg,Good,25
12/26/2024,Macao,Unhealthy for Sensitive Groups,117
12/26/2024,Macedonia,Good,37
12/26/2024,Madagascar,Moderate,97
12/26/2024,Malaysia,Moderate,67
12/26/2024,Malta,Good,15
12/26/2024,Martinique,Unhealthy for Sensitive Groups,116
12/26/2024,Mexico,Unhealthy for Sensitive Groups,126
12/26/2024,Moldova,Good,10
12/26/2024,Monaco,Moderate,52
12/26/2024,Mongolia,Moderate,58
12/26/2024,Montenegro,Good,34
12/26/2024,Myanmar,Moderate,91
12/26/2024,Nepal,Unhealthy for Sensitive Groups,126
12/26/2024,Netherlands,Moderate,94
12/26/2024,New Caledonia,Good,21
12/26/2024,New Zealand,Good,13
12/26/2024,Nigeria,Unhealthy,155
12/26/2024,Norway,Good,35
12/26/2024,Pakistan,Very Unhealthy,220
12/26/2024,Palestinian Territory,Moderate,86
12/26/2024,Peru,Good,35
12/26/2024,Philippines,Good,40
12/26/2024,Poland,Unhealthy,165
12/26/2024,Portugal,Good,20
12/26/2024,Reunion,Good,14
12/26/2024,Romania,Good,49
12/26/2024,Russia,Moderate,84
12/26/2024,San Marino,Moderate,61
12/26/2024,Saudi Arabia,Unhealthy,156
12/26/2024,Serbia,Moderate,97
12/26/2024,Singapore,Moderate,63
12/26/2024,Slovakia,Moderate,76
12/26/2024,Slovenia,Moderate,56
12/26/2024,South Africa,Moderate,55
12/26/2024,South Korea,Unhealthy,156
12/26/2024,Spain,Unhealthy for Sensitive Groups,106
12/26/2024,Sri Lanka,Unhealthy for Sensitive Groups,135
12/26/2024,Sweden,Good,29
12/26/2024,Switzerland,Moderate,67
12/26/2024,Taiwan,Moderate,57
12/26/2024,Tajikistan,Moderate,93
12/26/2024,Thailand,Unhealthy,160
12/26/2024,Togo,Unhealthy,171
12/26/2024,Trinidad and Tobago,Moderate,70
12/26/2024,Turkey,Very Unhealthy,207
12/26/2024,Turkmenistan,Moderate,57
12/26/2024,Uganda,Unhealthy for Sensitive Groups,119
12/26/2024,Ukraine,Good,34
12/26/2024,United Arab Emirates,Unhealthy for Sensitive Groups,105
12/26/2024,United Kingdom of Great Britain and Northern Ireland,Moderate,66
12/26/2024,United States of America,Unhealthy for Sensitive Groups,109
12/26/2024,Uzbekistan,Moderate,98
12/26/2024,Vatican,Good,23
12/26/2024,Venezuela,Good,33
12/26/2024,Vietnam,Moderate,73
1/2/2025,Albania,Good,25
1/2/2025,Algeria,Unhealthy for Sensitive Groups,137
1/2/2025,Andorra,Good,11
1/2/2025,Argentina,Good,25
1/2/2025,Armenia,Moderate,69
1/2/2025,Australia,Good,41
1/2/2025,Austria,Moderate,94
1/2/2025,Azerbaijan,Good,46
1/2/2025,Bahrain,Moderate,65
1/2/2025,Bangladesh,Very Unhealthy,234
1/2/2025,Belarus,Good,21
1/2/2025,Belgium,Good,31
1/2/2025,Bosnia and Herzegovina,Unhealthy,158
1/2/2025,Brazil,Moderate,66
1/2/2025,Brunei,Good,14
1/2/2025,Bulgaria,Unhealthy for Sensitive Groups,105
1/2/2025,Cambodia,Unhealthy for Sensitive Groups,121
1/2/2025,Canada,Good,47
1/2/2025,Cape Verde,Moderate,52
1/2/2025,Chad,Unhealthy,152
1/2/2025,Chile,Good,48
1/2/2025,China,Very Unhealthy,232
1/2/2025,Colombia,Moderate,78
1/2/2025,Costa Rica,Good,17
1/2/2025,Croatia,Unhealthy for Sensitive Groups,103
1/2/2025,Cyprus,Good,42
1/2/2025,Czech Republic,Moderate,91
1/2/2025,Denmark,Good,20
1/2/2025,Dominican Republic,Good,8
1/2/2025,Ecuador,Good,32
1/2/2025,Egypt,Unhealthy for Sensitive Groups,144
1/2/2025,Estonia,Good,19
1/2/2025,Ethiopia,Moderate,55
1/2/2025,Finland,Good,21
1/2/2025,France,Unhealthy for Sensitive Groups,129
1/2/2025,French Guiana,Good,36
1/2/2025,Georgia,Moderate,58
1/2/2025,Germany,Unhealthy for Sensitive Groups,108
1/2/2025,Ghana,Moderate,82
1/2/2025,Gibraltar,Good,15
1/2/2025,Greece,Unhealthy for Sensitive Groups,124
1/2/2025,Guadeloupe,Good,23
1/2/2025,Guatemala,Moderate,53
1/2/2025,Hong Kong,Unhealthy for Sensitive Groups,127
1/2/2025,Hungary,Moderate,94
1/2/2025,Iceland,Good,22
1/2/2025,India,Very Unhealthy,202
1/2/2025,Indonesia,Moderate,82
1/2/2025,Iran,Unhealthy for Sensitive Groups,107
1/2/2025,Iraq,Unhealthy for Sensitive Groups,109
1/2/2025,Ireland,Good,42
1/2/2025,Israel,Moderate,89
1/2/2025,Italy,Unhealthy,174
1/2/2025,Ivory Coast,Moderate,65
1/2/2025,Japan,Moderate,71
1/2/2025,Jersey,Good,7
1/2/2025,Jordan,Good,37
1/2/2025,Kazakhstan,Moderate,66
1/2/2025,Kenya,Good,30
1/2/2025,Kosovo,Very Unhealthy,245
1/2/2025,Kuwait,Moderate,51
1/2/2025,Kyrgyzstan,Good,48
1/2/2025,Laos,Moderate,80
1/2/2025,Latvia,Good,3
1/2/2025,Lebanon,Moderate,59
1/2/2025,Liberia,Moderate,100
1/2/2025,Liechtenstein,Good,29
1/2/2025,Lithuania,Good,18
1/2/2025,Luxembourg,Good,24
1/2/2025,Macao,Unhealthy,159
1/2/2025,Macedonia,Unhealthy,171
1/2/2025,Madagascar,Good,25
1/2/2025,Malaysia,Moderate,62
1/2/2025,Malta,Good,16
1/2/2025,Martinique,Good,24
1/2/2025,Mexico,Unhealthy for Sensitive Groups,126
1/2/2025,Moldova,Good,15
1/2/2025,Monaco,Moderate,60
1/2/2025,Mongolia,Unhealthy for Sensitive Groups,112
1/2/2025,Montenegro,Unhealthy for Sensitive Groups,106
1/2/2025,Myanmar,Unhealthy for Sensitive Groups,128
1/2/2025,Nepal,Unhealthy for Sensitive Groups,147
1/2/2025,Netherlands,Good,40
1/2/2025,New Caledonia,Good,15
1/2/2025,New Zealand,Good,15
1/2/2025,Nigeria,Unhealthy for Sensitive Groups,112
1/2/2025,Norway,Good,13
1/2/2025,Pakistan,Unhealthy,198
1/2/2025,Palestinian Territory,Good,38
1/2/2025,Peru,Moderate,56
1/2/2025,Philippines,Moderate,51
1/2/2025,Poland,Moderate,56
1/2/2025,Portugal,Good,39
1/2/2025,Reunion,Good,39
1/2/2025,Romania,Unhealthy for Sensitive Groups,129
1/2/2025,Russia,Moderate,52
1/2/2025,San Marino,Unhealthy for Sensitive Groups,149
1/2/2025,Saudi Arabia,Good,42
1/2/2025,Serbia,Very Unhealthy,202
1/2/2025,Singapore,Moderate,51
1/2/2025,Slovakia,Moderate,100
1/2/2025,Slovenia,Unhealthy for Sensitive Groups,102
1/2/2025,South Africa,Moderate,53
1/2/2025,South Korea,Unhealthy for Sensitive Groups,139
1/2/2025,Spain,Unhealthy for Sensitive Groups,106
1/2/2025,Sri Lanka,Unhealthy for Sensitive Groups,114
1/2/2025,Sweden,Good,17
1/2/2025,Switzerland,Moderate,55
1/2/2025,Taiwan,Moderate,51
1/2/2025,Tajikistan,Moderate,95
1/2/2025,Thailand,Unhealthy,159
1/2/2025,Togo,Unhealthy for Sensitive Groups,121
1/2/2025,Trinidad and Tobago,Good,15
1/2/2025,Turkey,Unhealthy,168
1/2/2025,Turkmenistan,Good,38
1/2/2025,Uganda,Hazardous,306
1/2/2025,Ukraine,Moderate,51
1/2/2025,United Arab Emirates,Moderate,62
1/2/2025,United Kingdom of Great Britain and Northern Ireland,Good,45
1/2/2025,United States of America,Unhealthy for Sensitive Groups,134
1/2/2025,Uzbekistan,Moderate,90
1/2/2025,Vatican,Unhealthy,151
1/2/2025,Venezuela,Good,3
1/2/2025,Vietnam,Moderate,78
1/9/2025,Albania,Good,11
1/9/2025,Algeria,Good,30
1/9/2025,Andorra,Good,10
1/9/2025,Argentina,Good,31
1/9/2025,Armenia,Moderate,96
1/9/2025,Australia,Good,46
1/9/2025,Austria,Moderate,61
1/9/2025,Azerbaijan,Moderate,77
1/9/2025,Bangladesh,Unhealthy,188
1/9/2025,Belarus,Good,49
1/9/2025,Belgium,Moderate,59
1/9/2025,Bosnia and Herzegovina,Moderate,69
1/9/2025,Brazil,Good,40
1/9/2025,Brunei,Good,16
1/9/2025,Bulgaria,Moderate,94
1/9/2025,Burkina Faso,Unhealthy,151
1/9/2025,Cambodia,Hazardous,305
1/9/2025,Canada,Good,48
1/9/2025,Cape Verde,Good,46
1/9/2025,Chad,Unhealthy,169
1/9/2025,Chile,Good,44
1/9/2025,China,Unhealthy,171
1/9/2025,Colombia,Moderate,55
1/9/2025,Costa Rica,Good,20
1/9/2025,Croatia,Good,24
1/9/2025,Cyprus,Unhealthy for Sensitive Groups,102
1/9/2025,Czech Republic,Good,48
1/9/2025,Denmark,Good,19
1/9/2025,Dominican Republic,Good,25
1/9/2025,Ecuador,Good,38
1/9/2025,Egypt,Unhealthy,160
1/9/2025,Estonia,Good,21
1/9/2025,Ethiopia,Moderate,61
1/9/2025,Finland,Good,30
1/9/2025,France,Moderate,74
1/9/2025,French Guiana,Good,40
1/9/2025,Georgia,Moderate,99
1/9/2025,Germany,Unhealthy for Sensitive Groups,112
1/9/2025,Ghana,Unhealthy for Sensitive Groups,104
1/9/2025,Gibraltar,Moderate,51
1/9/2025,Greece,Moderate,96
1/9/2025,Guadeloupe,Good,28
1/9/2025,Guatemala,Good,25
1/9/2025,Hong Kong,Unhealthy for Sensitive Groups,107
1/9/2025,Hungary,Moderate,84
1/9/2025,Iceland,Good,21
1/9/2025,India,Hazardous,303
1/9/2025,Indonesia,Moderate,88
1/9/2025,Iran,Unhealthy for Sensitive Groups,138
1/9/2025,Iraq,Unhealthy for Sensitive Groups,104
1/9/2025,Ireland,Moderate,97
1/9/2025,Israel,Moderate,88
1/9/2025,Italy,Unhealthy for Sensitive Groups,105
1/9/2025,Ivory Coast,Moderate,65
1/9/2025,Japan,Moderate,70
1/9/2025,Jersey,Good,13
1/9/2025,Jordan,Good,27
1/9/2025,Kazakhstan,Unhealthy for Sensitive Groups,114
1/9/2025,Kenya,Moderate,70
1/9/2025,Kosovo,Moderate,62
1/9/2025,Kuwait,Moderate,73
1/9/2025,Kyrgyzstan,Good,17
1/9/2025,Laos,Unhealthy,151
1/9/2025,Latvia,Good,10
1/9/2025,Liberia,Unhealthy,171
1/9/2025,Liechtenstein,Good,28
1/9/2025,Lithuania,Good,19
1/9/2025,Luxembourg,Good,27
1/9/2025,Macao,Unhealthy for Sensitive Groups,129
1/9/2025,Macedonia,Unhealthy,151
1/9/2025,Madagascar,Moderate,87
1/9/2025,Malaysia,Moderate,64
1/9/2025,Malta,Good,25
1/9/2025,Martinique,Good,18
1/9/2025,Mexico,Moderate,87
1/9/2025,Moldova,Good,18
1/9/2025,Monaco,Good,35
1/9/2025,Mongolia,Unhealthy,165
1/9/2025,Montenegro,Moderate,89
1/9/2025,Myanmar,Unhealthy for Sensitive Groups,123
1/9/2025,Nepal,Unhealthy for Sensitive Groups,149
1/9/2025,Netherlands,Moderate,65
1/9/2025,New Caledonia,Good,10
1/9/2025,New Zealand,Good,13
1/9/2025,Nigeria,Unhealthy for Sensitive Groups,135
1/9/2025,Norway,Good,42
1/9/2025,Pakistan,Unhealthy for Sensitive Groups,141
1/9/2025,Palestinian Territory,Moderate,87
1/9/2025,Peru,Moderate,55
1/9/2025,Philippines,Moderate,86
1/9/2025,Poland,Unhealthy for Sensitive Groups,108
1/9/2025,Portugal,Good,32
1/9/2025,Reunion,Good,12
1/9/2025,Romania,Unhealthy for Sensitive Groups,128
1/9/2025,Russia,Moderate,89
1/9/2025,San Marino,Good,31
1/9/2025,Saudi Arabia,Unhealthy,158
1/9/2025,Serbia,Unhealthy,187
1/9/2025,Singapore,Good,46
1/9/2025,Slovakia,Moderate,81
1/9/2025,Slovenia,Good,22
1/9/2025,South Africa,Moderate,59
1/9/2025,South Korea,Good,50
1/9/2025,Spain,Moderate,64
1/9/2025,Sri Lanka,Unhealthy for Sensitive Groups,122
1/9/2025,Sweden,Good,17
1/9/2025,Switzerland,Good,29
1/9/2025,Taiwan,Moderate,71
1/9/2025,Tajikistan,Unhealthy for Sensitive Groups,129
1/9/2025,Thailand,Unhealthy,171
1/9/2025,Togo,Unhealthy for Sensitive Groups,110
1/9/2025,Trinidad and Tobago,Good,49
1/9/2025,Turkey,Unhealthy,185
1/9/2025,Turkmenistan,Moderate,74
1/9/2025,Uganda,Very Unhealthy,267
1/9/2025,Ukraine,Good,43
1/9/2025,United Arab Emirates,Moderate,95
1/9/2025,United Kingdom of Great Britain and Northern Ireland,Unhealthy for Sensitive Groups,116
1/9/2025,United States of America,Unhealthy for Sensitive Groups,144
1/9/2025,Uzbekistan,Unhealthy,161
1/9/2025,Vatican,Good,50
1/9/2025,Vietnam,Unhealthy for Sensitive Groups,128
1/16/2025,Albania,Moderate,89
1/16/2025,Algeria,Good,50
1/16/2025,Andorra,Good,12
1/16/2025,Argentina,Good,10
1/16/2025,Armenia,Unhealthy for Sensitive Groups,115
1/16/2025,Australia,Good,39
1/16/2025,Austria,Moderate,69
1/16/2025,Azerbaijan,Good,29
1/16/2025,Bahrain,Unhealthy for Sensitive Groups,137
1/16/2025,Bangladesh,Very Unhealthy,250
1/16/2025,Belarus,Good,22
1/16/2025,Belgium,Unhealthy for Sensitive Groups,131
1/16/2025,Bosnia and Herzegovina,Moderate,95
1/16/2025,Brazil,Moderate,61
1/16/2025,Brunei,Good,10
1/16/2025,Bulgaria,Moderate,98
1/16/2025,Burkina Faso,Good,45
1/16/2025,Cambodia,Good,47
1/16/2025,Canada,Good,50
1/16/2025,Cape Verde,Good,36
1/16/2025,Chad,Unhealthy,159
1/16/2025,Chile,Moderate,51
1/16/2025,China,Unhealthy,170
1/16/2025,Colombia,Moderate,59
1/16/2025,Costa Rica,Good,19
1/16/2025,Croatia,Moderate,100
1/16/2025,Cyprus,Moderate,51
1/16/2025,Czech Republic,Unhealthy for Sensitive Groups,122
1/16/2025,Denmark,Good,16
1/16/2025,Dominican Republic,Good,22
1/16/2025,Ecuador,Good,49
1/16/2025,Egypt,Unhealthy,174
1/16/2025,Estonia,Good,23
1/16/2025,Ethiopia,Moderate,57
1/16/2025,Finland,Good,16
1/16/2025,France,Unhealthy for Sensitive Groups,149
1/16/2025,French Guiana,Good,15
1/16/2025,Georgia,Moderate,90
1/16/2025,Germany,Unhealthy for Sensitive Groups,138
1/16/2025,Ghana,Moderate,97
1/16/2025,Gibraltar,Good,41
1/16/2025,Greece,Good,47
1/16/2025,Guadeloupe,Good,20
1/16/2025,Guatemala,Good,38
1/16/2025,Hong Kong,Unhealthy for Sensitive Groups,115
1/16/2025,Hungary,Unhealthy for Sensitive Groups,131
1/16/2025,Iceland,Good,43
1/16/2025,India,Very Unhealthy,271
1/16/2025,Indonesia,Moderate,85
1/16/2025,Iran,Unhealthy,161
1/16/2025,Iraq,Unhealthy,177
1/16/2025,Ireland,Good,43
1/16/2025,Israel,Moderate,98
1/16/2025,Italy,Moderate,98
1/16/2025,Ivory Coast,Moderate,82
1/16/2025,Japan,Moderate,65
1/16/2025,Jersey,Good,1
1/16/2025,Jordan,Good,36
1/16/2025,Kazakhstan,Unhealthy for Sensitive Groups,137
1/16/2025,Kenya,Good,34
1/16/2025,Kosovo,Good,39
1/16/2025,Kuwait,Unhealthy for Sensitive Groups,125
1/16/2025,Kyrgyzstan,Good,4
1/16/2025,Laos,Unhealthy for Sensitive Groups,140
1/16/2025,Latvia,Good,17
1/16/2025,Liechtenstein,Good,31
1/16/2025,Lithuania,Good,17
1/16/2025,Luxembourg,Good,43
1/16/2025,Macao,Unhealthy for Sensitive Groups,114
1/16/2025,Macedonia,Unhealthy for Sensitive Groups,112
1/16/2025,Madagascar,Moderate,61
1/16/2025,Malaysia,Moderate,64
1/16/2025,Malta,Good,33
1/16/2025,Martinique,Good,22
1/16/2025,Mexico,Unhealthy for Sensitive Groups,105
1/16/2025,Moldova,Moderate,61
1/16/2025,Monaco,Good,22
1/16/2025,Mongolia,Unhealthy for Sensitive Groups,113
1/16/2025,Montenegro,Good,50
1/16/2025,Myanmar,Unhealthy for Sensitive Groups,113
1/16/2025,Nepal,Unhealthy for Sensitive Groups,134
1/16/2025,Netherlands,Unhealthy for Sensitive Groups,145
1/16/2025,New Caledonia,Good,14
1/16/2025,New Zealand,Good,28
1/16/2025,Nigeria,Unhealthy,162
1/16/2025,Norway,Good,45
1/16/2025,Pakistan,Unhealthy,167
1/16/2025,Palestinian Territory,Unhealthy for Sensitive Groups,110
1/16/2025,Peru,Moderate,59
1/16/2025,Philippines,Moderate,64
1/16/2025,Poland,Unhealthy for Sensitive Groups,116
1/16/2025,Portugal,Moderate,60
1/16/2025,Reunion,Good,13
1/16/2025,Romania,Moderate,97
1/16/2025,Russia,Moderate,77
1/16/2025,San Marino,Good,24
1/16/2025,Saudi Arabia,Unhealthy,164
1/16/2025,Serbia,Unhealthy,165
1/16/2025,Singapore,Good,27
1/16/2025,Slovakia,Unhealthy for Sensitive Groups,123
1/16/2025,Slovenia,Moderate,72
1/16/2025,South Africa,Good,43
1/16/2025,South Korea,Moderate,73
1/16/2025,Spain,Unhealthy for Sensitive Groups,149
1/16/2025,Sri Lanka,Moderate,86
1/16/2025,Sweden,Good,35
1/16/2025,Switzerland,Moderate,68
1/16/2025,Taiwan,Moderate,75
1/16/2025,Tajikistan,Unhealthy,191
1/16/2025,Thailand,Unhealthy for Sensitive Groups,150
1/16/2025,Togo,Unhealthy,152
1/16/2025,Trinidad and Tobago,Good,44
1/16/2025,Turkey,Unhealthy,163
1/16/2025,Turkmenistan,Unhealthy for Sensitive Groups,107
1/16/2025,Uganda,Very Unhealthy,299
1/16/2025,Ukraine,Moderate,66
1/16/2025,United Arab Emirates,Moderate,90
1/16/2025,United Kingdom of Great Britain and Northern Ireland,Unhealthy for Sensitive Groups,102
1/16/2025,United States of America,Moderate,93
1/16/2025,Uzbekistan,Unhealthy,170
1/16/2025,Vatican,Good,25
1/16/2025,Vietnam,Unhealthy for Sensitive Groups,131
1/23/2025,Albania,Good,9
1/23/2025,Algeria,Moderate,78
1/23/2025,Andorra,Good,15
1/23/2025,Argentina,Good,37
1/23/2025,Armenia,Unhealthy for Sensitive Groups,106
1/23/2025,Australia,Good,46
1/23/2025,Austria,Moderate,57
1/23/2025,Azerbaijan,Good,30
1/23/2025,Bahrain,Moderate,87
1/23/2025,Bangladesh,Very Unhealthy,245
1/23/2025,Belarus,Good,48
1/23/2025,Belgium,Unhealthy for Sensitive Groups,101
1/23/2025,Bosnia and Herzegovina,Unhealthy for Sensitive Groups,101
1/23/2025,Brazil,Good,48
1/23/2025,Brunei,Good,11
1/23/2025,Bulgaria,Unhealthy for Sensitive Groups,126
1/23/2025,Burkina Faso,Moderate,82
1/23/2025,Cambodia,Very Unhealthy,201
1/23/2025,Canada,Moderate,82
1/23/2025,Cape Verde,Good,19
1/23/2025,Chad,Hazardous,410
1/23/2025,Chile,Good,48
1/23/2025,China,Very Unhealthy,285
1/23/2025,Colombia,Moderate,70
1/23/2025,Costa Rica,Good,21
1/23/2025,Croatia,Unhealthy for Sensitive Groups,127
1/23/2025,Cyprus,Good,50
1/23/2025,Czech Republic,Moderate,87
1/23/2025,Denmark,Good,28
1/23/2025,Dominican Republic,Good,19
1/23/2025,Ecuador,Moderate,62
1/23/2025,Egypt,Unhealthy,170
1/23/2025,Estonia,Good,35
1/23/2025,Ethiopia,Moderate,78
1/23/2025,Finland,Good,28
1/23/2025,France,Unhealthy for Sensitive Groups,111
1/23/2025,French Guiana,Good,18
1/23/2025,Georgia,Moderate,73
1/23/2025,Germany,Unhealthy for Sensitive Groups,136
1/23/2025,Ghana,Moderate,72
1/23/2025,Gibraltar,Good,25
1/23/2025,Greece,Moderate,100
1/23/2025,Guadeloupe,Good,18
1/23/2025,Guatemala,Good,13
1/23/2025,Hong Kong,Moderate,70
1/23/2025,Hungary,Unhealthy for Sensitive Groups,101
1/23/2025,Iceland,Good,20
1/23/2025,India,Very Unhealthy,230
1/23/2025,Indonesia,Unhealthy for Sensitive Groups,110
1/23/2025,Iran,Unhealthy for Sensitive Groups,128
1/23/2025,Iraq,Unhealthy,157
1/23/2025,Ireland,Good,46
1/23/2025,Israel,Moderate,69
1/23/2025,Italy,Unhealthy for Sensitive Groups,105
1/23/2025,Ivory Coast,Good,39
1/23/2025,Japan,Unhealthy for Sensitive Groups,112
1/23/2025,Jersey,Good,12
1/23/2025,Jordan,Good,25
1/23/2025,Kazakhstan,Moderate,87
1/23/2025,Kenya,Good,35
1/23/2025,Kosovo,Unhealthy for Sensitive Groups,121
1/23/2025,Kuwait,Moderate,81
1/23/2025,Kyrgyzstan,Good,17
1/23/2025,Laos,Unhealthy,160
1/23/2025,Latvia,Good,25
1/23/2025,Liberia,Moderate,69
1/23/2025,Liechtenstein,Good,33
1/23/2025,Lithuania,Good,12
1/23/2025,Luxembourg,Good,38
1/23/2025,Macao,Moderate,89
1/23/2025,Macedonia,Unhealthy,157
1/23/2025,Madagascar,Good,38
1/23/2025,Malaysia,Moderate,71
1/23/2025,Malta,Good,36
1/23/2025,Martinique,Good,27
1/23/2025,Mexico,Moderate,88
1/23/2025,Moldova,Good,34
1/23/2025,Monaco,Moderate,58
1/23/2025,Mongolia,Unhealthy for Sensitive Groups,120
1/23/2025,Montenegro,Moderate,88
1/23/2025,Myanmar,Unhealthy,156
1/23/2025,Nepal,Unhealthy for Sensitive Groups,115
1/23/2025,Netherlands,Unhealthy for Sensitive Groups,104
1/23/2025,New Caledonia,Good,15
1/23/2025,New Zealand,Good,43
1/23/2025,Nigeria,Unhealthy for Sensitive Groups,120
1/23/2025,Norway,Good,24
1/23/2025,Pakistan,Unhealthy for Sensitive Groups,117
